id,url,createdTime,Confidence,Variant,Source Value,Converted m,Source Unit,Measurement ID,Structure ID,Notes,Interpretation,Status,Evidence,Axis,Cubit Preset,Measurement
3c60b963-e600-81a2-a87a-f20875ecaf17,https://app.notion.com/3c60b963e60081a2a87af20875ecaf17,2026-08-24 08:12:44Z,B,RAMBAM_15STEP,0.5,0.2625,cubit,M-NIC-RAMBAM-TREAD0_5C,NICANOR-STEPS,Used only in RAMBAM_15STEP parametric layer.,Rambam 6:2 individual step tread/depth.,Candidate,"[""https://app.notion.com/3c60b963e60081478b13eb65c1f86716""]",Depth,0.525m,Nicanor 15-step tread per step · Rambam
3c60b963-e600-81a3-9ddd-fffc6711199b,https://app.notion.com/3c60b963e60081a39dddfffc6711199b,2026-08-24 05:26:23Z,B,MID,10,5.25,cubit,M-HEL-001,HEL,,Clear zone inside Soreg.,Candidate,"[""https://app.notion.com/3c60b963e6008117a894d256d899f98f""]",Width,0.525m,Hel width · 10 cubits
3c60b963-e600-81a3-b057-c26cc2ab4b7a,https://app.notion.com/3c60b963e60081a3b057c26cc2ab4b7a,2026-08-24 07:24:56Z,A,MID_ULAM_STEPS,12,,count,M-ULAM-APPROACH-STEPS12,ULAM-APPROACH,,Twelve approach steps.,Locked,"[""https://app.notion.com/3c60b963e6008182abd1d79866c98995""]",Radius/Other,N/A,Altar→Ulam steps · count 12
3c60b963-e600-81a4-87d6-e92a7fcfa3a5,https://app.notion.com/3c60b963e60081a487d6e92a7fcfa3a5,2026-08-24 08:08:43Z,B,RAMBAM_AZARAH_Y,56,29.4,cubit,M-AZ-PILLAR-ALLOC-S-Y,SLAUGHTER-PILLARS,Object footprints within the allocation are unresolved.,After 24c rings +4c rings-to-tables +4c tables-to-pillars.,Candidate,"[""https://app.notion.com/3c60b963e60081f9ad7cd6b8e86daf3c""]",Y/N-S,0.525m,Pillar/service allocation south Y · Rambam
3c60b963-e600-81a4-9fa0-f1da48b7db8b,https://app.notion.com/3c60b963e60081a49fa0f1da48b7db8b,2026-08-24 07:38:36Z,B,CELL-PATRICH-RITMEYER,4,2.1,cubit,M-CELL-PATRICH-DIVIDER4C,SANCT-CELLS,Used N/S and lower/middle west reconstruction.,Assumed barrier wall between longitudinal cells.,Candidate,"[""https://app.notion.com/3c60b963e60081e2a794ed96e48b097a""]",Width,0.525m,Patrich cell divider wall · 4 cubits
3c60b963-e600-81a4-b5d5-fb096b8a37af,https://app.notion.com/3c60b963e60081a4b5d5fb096b8a37af,2026-08-24 07:13:33Z,A,MISHNAH_PAROKHET,40,21,cubit,M-PAROKHET-H40C,TEXTILE_PAROKHET,Metric is working-cubit conversion.,Mishnah Shekalim parokhet dimension; orientation height assumed by traditional reading.,Candidate,"[""https://app.notion.com/3c60b963e600818dbfc3ca7699507380""]",Z/Height,0.525m,Parokhet height · Mishnah 40 cubits
3c60b963-e600-81a6-a21c-e9b92601ef34,https://app.notion.com/3c60b963e60081a6a21ce9b92601ef34,2026-08-24 07:24:56Z,A,R_ELIEZER_BEN_JACOB,3,,count,M-ISRAEL-PRIESTS-3STEPS,ISRAEL-PRIESTS-LEVEL,,Three additional half-cubit steps in R. Eliezer b. Jacob variant.,Candidate,"[""https://app.notion.com/3c60b963e60081e186bded86e836a012""]",Radius/Other,N/A,Israel→Priests additional steps · count 3
3c60b963-e600-81a6-ad17-f05feef36f43,https://app.notion.com/3c60b963e60081a6ad17f05feef36f43,2026-08-24 07:13:33Z,A,R_MEIR_TABLE,6,0.525,handbreadth,M-SHB-MEIR-W6HB,SHOWBREAD_TABLE,,R. Meir table variant.,Conflict,"[""https://app.notion.com/3c60b963e600814a9432e5f9561ab5e6""]",Width,0.525m,Showbread Table · R Meir width 6 handbreadths
3c60b963-e600-81a8-bb7c-fc742f198eeb,https://app.notion.com/3c60b963e60081a8bb7cfc742f198eeb,2026-08-24 05:26:23Z,B,MID,0.5,0.2625,cubit,M-STEP-STD-Z,COURT_STEPS,,Standard step rise except Porch sequence.,Candidate,"[""https://app.notion.com/3c60b963e6008117a894d256d899f98f""]",Z/Height,0.525m,Standard court step height · 0.5 cubit
3c60b963-e600-81aa-9e38-f513d52cfaa6,https://app.notion.com/3c60b963e60081aa9e38f513d52cfaa6,2026-08-24 06:16:04Z,B,HEIGHT_STD,1,0.525,cubit,M-SANCT-CEIL2-Z,SANCT_HEIGHT,,Upper ceiling component.,Locked,"[""https://app.notion.com/3c60b963e60081a38da7c81ef15d9c63""]",Z/Height,0.525m,Upper ceiling · 1 cubit
3c60b963-e600-81ab-9e8d-f5625eee6aff,https://app.notion.com/3c60b963e60081ab9e8df5625eee6aff,2026-08-24 05:48:32Z,B,MID-4.7,5,2.625,cubit,M-SAN-EW-09,OUTER_WALL_W,,East-to-west sanctuary chain segment 9/9; total 100c.,Candidate,"[""https://app.notion.com/3c60b963e60081d8adc4ff0eb75baa65""]",X/E-W,0.525m,Sanctuary EW · outer west wall 5c
3c60b963-e600-81ac-a3cd-e79ba8a5811b,https://app.notion.com/3c60b963e60081aca3cde79ba8a5811b,2026-08-24 06:16:04Z,B,MID,100,52.5,cubit,M-ULAM-FACADE-Y100,ULAM,,Broad front/shoulders making lion-like plan.,Locked,"[""https://app.notion.com/3c60b963e60081d8adc4ff0eb75baa65""]",Y/N-S,0.525m,Ulam façade width · 100 cubits
3c60b963-e600-81ad-89cf-eae57eb631cb,https://app.notion.com/3c60b963e60081ad89cfeae57eb631cb,2026-08-24 05:48:32Z,B,MID-4.7,5,2.625,cubit,M-SAN-EW-01,ULAM_WALL_E,,East-to-west sanctuary chain segment 1/9.,Candidate,"[""https://app.notion.com/3c60b963e60081d8adc4ff0eb75baa65""]",X/E-W,0.525m,Sanctuary EW · Ulam east wall 5c
3c60b963-e600-81ad-b546-f7ffa1df38d5,https://app.notion.com/3c60b963e60081adb546f7ffa1df38d5,2026-08-24 05:26:23Z,C,JOS_WAR5,30,15.75,cubit,M-JOS-CLOISTER-W,OUTER_CLOISTER,,Outer cloister breadth.,Candidate,"[""https://app.notion.com/3c60b963e60081d686bdddc82992a485""]",Width,0.525m,Josephus outer cloister breadth · 30 cubits
3c60b963-e600-81ad-b721-d00d9075c47a,https://app.notion.com/3c60b963e60081adb721d00d9075c47a,2026-08-24 06:44:39Z,A,PHYSICAL_TRIPLE_CHAMBERS,7.5,7.5,meter,M-TRIPLE-CHAMBER-OFFSET-MAX,SUB-021,Use as range until plan coordinates are digitized.,Excavators report chambers at c.7.2–7.5m south of Triple Gate.,Candidate,"[""https://app.notion.com/3c60b963e60081ecb49ceb50c49d7384""]",Y/N-S,N/A,Triple Gate rock-cut chamber offset from façade · maximum
3c60b963-e600-81ad-bc52-de89fbece7e5,https://app.notion.com/3c60b963e60081adbc52de89fbece7e5,2026-08-24 06:16:04Z,B,MID,10,0.875,handbreadth,M-SOREG-Z,SOREG,Handbreadth conversion tied to selected cubit system.,10 handbreadths using 6 handbreadths per 0.525m cubit.,Candidate,"[""https://app.notion.com/3c60b963e6008117a894d256d899f98f""]",Z/Height,0.525m,Soreg height · 10 handbreadths
3c60b963-e600-81ae-97ff-f64089709814,https://app.notion.com/3c60b963e60081ae97fff64089709814,2026-08-24 07:13:33Z,A,MISHNAH_PAROKHET,72,,count,M-PAROKHET-CORDS72,TEXTILE_PAROKHET,Do not proceduralize as exactly 72 total visible vertical cords without textile study.,"Raw traditional count; terminology interpreted as composite yarn/cord architecture, not total curtain warp count.",Candidate,"[""https://app.notion.com/3c60b963e600818dbfc3ca7699507380""]",Radius/Other,N/A,Parokhet composite cords/yarn units · 72
3c60b963-e600-81af-93a1-ca46c1888870,https://app.notion.com/3c60b963e60081af93a1ca46c1888870,2026-08-24 05:26:23Z,B,MID,100,52.5,cubit,M-HEKHAL-X,HEKHAL_COMPLEX,,Porch + Hekhal + Holy of Holies + rear cells total.,Candidate,"[""https://app.notion.com/3c60b963e60081d8adc4ff0eb75baa65""]",X/E-W,0.525m,Hekhal total E-W · 100 cubits
3c60b963-e600-81af-b6cc-f5dce3d41d27,https://app.notion.com/3c60b963e60081afb6ccf5dce3d41d27,2026-08-24 07:13:33Z,A,SHOWBREAD_SYSTEM,12,,count,M-SHB-LOAVES12,SHOWBREAD_CONTENTS,,Two stacks of six.,Locked,"[""https://app.notion.com/3c60b963e600814a9432e5f9561ab5e6""]",Radius/Other,N/A,Showbread loaves · count 12
3c60b963-e600-81b3-8cc9-e9f645081217,https://app.notion.com/3c60b963e60081b38cc9e9f645081217,2026-08-24 05:26:23Z,B,ALTAR_JOS,50,26.25,cubit,M-ALT-JOS-X,ALTAR_MAIN,Do not merge with Middot 32×32.,Josephus square altar dimension.,Conflict,"[""https://app.notion.com/3c60b963e600814c87e6c984c92f69e8""]",X/E-W,0.525m,Josephus altar E-W · 50 cubits
3c60b963-e600-81b3-8f86-ec1439612825,https://app.notion.com/3c60b963e60081b38f86ec1439612825,2026-08-24 07:13:33Z,A,JOSEPHUS_WAR5,55,28.875,cubit,M-JOS-VEIL-H55C,PAROKHET_JOSEPHUS,Do not merge with 40c height.,Josephus source-specific veil equal to inner golden doors; conflicts with Mishnah textile dimension system and must remain separate.,Conflict,"[""https://app.notion.com/3c60b963e60081e58679cf56a0fb9885""]",Z/Height,0.525m,Josephus veil/door height · 55 cubits
3c60b963-e600-81b3-9aaa-c94722cf3924,https://app.notion.com/3c60b963e60081b39aaac94722cf3924,2026-08-24 05:48:32Z,B,MID-4.7,40,21,cubit,M-SAN-EW-04,HEKHAL_INTERIOR,,Holy Place interior east-west length.,Candidate,"[""https://app.notion.com/3c60b963e60081d8adc4ff0eb75baa65""]",X/E-W,0.525m,Sanctuary EW · Hekhal interior 40c
3c60b963-e600-81b4-a9fd-cdd9f270f9dc,https://app.notion.com/3c60b963e60081b4a9fdcdd9f270f9dc,2026-08-24 07:43:29Z,B,UPPER-PATRICH,2,1.05,cubit,M-LULIN-PATRICH-SPACING2C,UPPER-LULIN,Functional working-area overlap rationale.,Reconstructed spacing between adjacent maintenance openings.,Candidate,"[""https://app.notion.com/3c60b963e60081ae81d7d7042b64544a""]",Radius/Other,0.525m,Patrich lulin clear spacing · 2 cubits
3c60b963-e600-81b4-aa0a-f8e965bab05a,https://app.notion.com/3c60b963e60081b4aa0af8e965bab05a,2026-08-24 06:16:04Z,B,HEIGHT_STD,40,21,cubit,M-SANCT-UPPER-Z,SANCT_HEIGHT,,Upper chamber clear height.,Locked,"[""https://app.notion.com/3c60b963e60081a38da7c81ef15d9c63""]",Z/Height,0.525m,Upper chamber height · 40 cubits
3c60b963-e600-81b5-8b36-e35b50e870fb,https://app.notion.com/3c60b963e60081b58b36e35b50e870fb,2026-08-24 07:13:33Z,A,SHOWBREAD_SYSTEM,4,,count,M-SHB-SUPPORTS4,SHOWBREAD_TABLE,,Four golden supports/panels around table system.,Locked,"[""https://app.notion.com/3c60b963e600814a9432e5f9561ab5e6""]",Radius/Other,N/A,Showbread golden supports · count 4
3c60b963-e600-81b8-955b-ee17abe8e9f8,https://app.notion.com/3c60b963e60081b8955bee17abe8e9f8,2026-08-24 05:26:23Z,B,ALTAR_MID,32,16.8,cubit,M-ALT-MID-Y,ALTAR_MAIN,Josephus gives 50 cubits.,Middot square altar base.,Conflict,"[""https://app.notion.com/3c60b963e600819d8781eb54ea444507""]",Y/N-S,0.525m,Middot altar base N-S · 32 cubits
3c60b963-e600-81bb-ac1e-dfda3d648733,https://app.notion.com/3c60b963e60081bbac1edfda3d648733,2026-08-24 05:48:32Z,B,MID-4.7,5,2.625,cubit,M-SAN-NS-03,CELL_WALL_N,,North-to-south sanctuary chain segment 3/11.,Candidate,"[""https://app.notion.com/3c60b963e60081d8adc4ff0eb75baa65""]",Y/N-S,0.525m,Sanctuary NS · north cell wall 5c
3c60b963-e600-81bb-b8d5-d4e2239371a5,https://app.notion.com/3c60b963e60081bbb8d5d4e2239371a5,2026-08-24 06:36:56Z,B,HISTORICAL_SURVEY_WARREN,6,1.8288,foot,M-WARREN-DOUBLE-PIER-W6FT,SUB-040,Portal/pier phases must be checked against later reconstruction.,Warren 1884 text: pier separating passages reported 6 ft wide.,Candidate,"[""https://app.notion.com/3c60b963e60081028707c20f3c2e9004""]",Width,N/A,Double Gate historical central pier width
3c60b963-e600-81bc-b7c0-cdadade1797f,https://app.notion.com/3c60b963e60081bcb7c0cdadade1797f,2026-08-24 05:26:23Z,B,MID,187,98.175,cubit,M-INNER-X,INNER_COURT,Must equal component sum 11+11+32+22+100+11.,Checksum dimension from Israel Court to western rear.,Candidate,"[""https://app.notion.com/3c60b963e60081259ba5dd04599cbc3d""]",X/E-W,0.525m,Whole inner court E-W · 187 cubits
3c60b963-e600-81be-9492-fc8ebb08c8f8,https://app.notion.com/3c60b963e60081be9492fc8ebb08c8f8,2026-08-24 07:24:56Z,A,MID_CELLS,3,,count,M-CELLS-W-F2-3,SANCT-CELLS-W,,West middle floor count.,Locked,"[""https://app.notion.com/3c60b963e600813c885bcb46530d9be0""]",Radius/Other,N/A,West cells middle floor · 3
3c60b963-e600-81bf-81af-f05fa95f7757,https://app.notion.com/3c60b963e60081bf81aff05fa95f7757,2026-08-24 06:32:55Z,A,PHYSICAL_A9477,7,7,meter,M-SOUTH-STREET-W,SUB-060/C-S02,This street segment is west/southwest of gates; not the monumental stair itself.,"IAA 2026 re-exposed first-century street south of Temple Mount, estimated width c.7m.",Candidate,"[""https://app.notion.com/3c60b963e60081b18759cc5641abd6c6""]",Width,N/A,First-century south street · estimated width
3c60b963-e600-81bf-a21b-cadbfdc336d5,https://app.notion.com/3c60b963e60081bfa21bcadbfdc336d5,2026-08-24 06:44:39Z,A,PHYSICAL_TRIPLE_CHAMBERS,4.8,4.8,meter,M-TRIPLE-CHAMBERS-W4_8,SUB-021,Rock walls are not assumed vertical; upper profile must follow section.,Width at chamber floor level reported by excavators.,Candidate,"[""https://app.notion.com/3c60b963e60081ecb49ceb50c49d7384""]",Y/N-S,N/A,Triple Gate rock-cut chambers · floor-level width
3c60b963-e600-81c2-986b-ecf35dcd287d,https://app.notion.com/3c60b963e60081c2986becf35dcd287d,2026-08-24 07:24:56Z,A,MID_CELLS,2,,count,M-CELLS-W-F3-2,SANCT-CELLS-W,,West upper floor count.,Locked,"[""https://app.notion.com/3c60b963e600813c885bcb46530d9be0""]",Radius/Other,N/A,West cells upper floor · 2
3c60b963-e600-81c2-995a-fee0d00be598,https://app.notion.com/3c60b963e60081c2995afee0d00be598,2026-08-24 07:24:56Z,A,MID_CELLS,3,,count,M-CELLS-W-F1-3,SANCT-CELLS-W,,West lower floor count.,Locked,"[""https://app.notion.com/3c60b963e600813c885bcb46530d9be0""]",Radius/Other,N/A,West cells lower floor · 3
3c60b963-e600-81c2-9fff-dbf2abac7af5,https://app.notion.com/3c60b963e60081c29fffdbf2abac7af5,2026-08-24 07:24:56Z,A,MID_CELLS,7,3.675,cubit,M-CELL-UPPER-W7C,SANCT-CELLS,,Upper-story cell width.,Locked,"[""https://app.notion.com/3c60b963e600813c885bcb46530d9be0""]",Width,0.525m,Upper cell width · 7 cubits
3c60b963-e600-81c2-a360-ffba43f45d5e,https://app.notion.com/3c60b963e60081c2a360ffba43f45d5e,2026-08-24 07:24:56Z,A,MID_CELLS,6,3.15,cubit,M-CELL-MIDDLE-W6C,SANCT-CELLS,,Middle-story cell width; ceiling projection broadens to 7c.,Locked,"[""https://app.notion.com/3c60b963e600813c885bcb46530d9be0""]",Width,0.525m,Middle cell width · 6 cubits
3c60b963-e600-81c2-bad9-cc4c0b944e03,https://app.notion.com/3c60b963e60081c2bad9cc4c0b944e03,2026-08-24 08:12:44Z,C,LEVELCHAIN_RAMBAM_REJ,-8.5,-4.4625,cubit,M-LEVEL-ISRAEL-H0-RAMBAM,ISRAEL_COURT,Composite derived level.,H0/Ulam FFL 0 minus Priests→Ulam 6c and Israel→Priests 2.5c.,Candidate,"[""https://app.notion.com/3c60b963e60081478b13eb65c1f86716""]",Z/Height,0.525m,Court of Israel FFL relative to H0 · combined variant
3c60b963-e600-81c3-8f99-c384a22347e7,https://app.notion.com/3c60b963e60081c38f99c384a22347e7,2026-08-24 08:08:43Z,B,RAMBAM_AZARAH_Y,76.5,40.1625,cubit,M-AZ-RAMBAM-N-WALL-Y,AZARAH,Together with south wall gives exactly 135c.,Selected reconstruction coordinate: altar north face +16c and Rambam north-wall-to-altar-wall 60.5c.,Candidate,"[""https://app.notion.com/3c60b963e60081b8b14ac66a73c25379"",""https://app.notion.com/3c60b963e60081f9ad7cd6b8e86daf3c""]",Y/N-S,0.525m,Azarah north wall Y · Rambam variant
3c60b963-e600-81c4-b317-c74c21ade7d9,https://app.notion.com/3c60b963e60081c4b317c74c21ade7d9,2026-08-24 05:26:23Z,C,JOS_ANT15,8,4.2,cubit,M-JOS-STONE25-H,TEMPLE_MASONRY,Check against archaeological ashlar corpus before geometry lock.,Example monumental stone height.,Candidate,"[""https://app.notion.com/3c60b963e60081e081e1ea20fa9fb317""]",Z/Height,0.525m,Josephus ashlar height · 8 cubits
3c60b963-e600-81c8-850a-e36847cdfe56,https://app.notion.com/3c60b963e60081c8850ae36847cdfe56,2026-08-24 05:26:23Z,B,JOS_GATE,30,15.75,cubit,M-GATE-JOS-Z,GATE_REGULAR_JOS,Compare with Middot 20-cubit standard doorway.,Regular gate door height in Josephus.,Conflict,"[""https://app.notion.com/3c60b963e60081f8b566ebf7d334f9d3""]",Z/Height,0.525m,Josephus regular gate height · 30 cubits
3c60b963-e600-81c9-9329-d3326830eb65,https://app.notion.com/3c60b963e60081c99329d3326830eb65,2026-08-24 05:26:23Z,B,MID,135,70.875,cubit,M-INNER-Y,INNER_COURT,,Overall inner courtyard N-S dimension.,Candidate,"[""https://app.notion.com/3c60b963e60081259ba5dd04599cbc3d""]",Y/N-S,0.525m,Whole inner court N-S · 135 cubits
3c60b963-e600-81cb-8e5a-fdc0203b2dea,https://app.notion.com/3c60b963e60081cb8e5afdc0203b2dea,2026-08-24 07:13:33Z,A,MISHNAH_PAROKHET,24,,count,M-PAROKHET-THREADS24,TEXTILE_PAROKHET,,Raw thread count per composite unit in tradition.,Candidate,"[""https://app.notion.com/3c60b963e600818dbfc3ca7699507380""]",Radius/Other,N/A,Parokhet threads per composite unit · 24
3c60b963-e600-81cb-a83b-d257d0a07141,https://app.notion.com/3c60b963e60081cba83bd257d0a07141,2026-08-24 07:43:29Z,B,UPPER-PATRICH,2,1.05,cubit,M-LULIN-PATRICH-SIDE2C,UPPER-LULIN,2×2c; not raw Middot.,Reconstructed square maintenance opening side.,Candidate,"[""https://app.notion.com/3c60b963e60081ae81d7d7042b64544a""]",Width,0.525m,Patrich lulin opening side · 2 cubits
3c60b963-e600-81cb-b07b-da4885a8b16e,https://app.notion.com/3c60b963e60081cbb07bda4885a8b16e,2026-08-24 05:26:23Z,B,MID,135,70.875,cubit,M-WOMEN-Y,WOMEN_COURT,,Square Court of Women dimension.,Candidate,"[""https://app.notion.com/3c60b963e6008178b3e4c4528e9f7a41""]",Y/N-S,0.525m,Court of Women N-S · 135 cubits
3c60b963-e600-81cc-8515-ca05e076a341,https://app.notion.com/3c60b963e60081cc8515ca05e076a341,2026-08-24 05:48:32Z,B,MID-4.7,5,2.625,cubit,M-SAN-NS-01,MESIBBAH_OUTER_WALL_N,,North-to-south sanctuary chain segment 1/11.,Candidate,"[""https://app.notion.com/3c60b963e60081d8adc4ff0eb75baa65""]",Y/N-S,0.525m,Sanctuary NS · mesibbah outer wall north 5c
3c60b963-e600-81cc-877c-ed41874c45ed,https://app.notion.com/3c60b963e60081cc877ced41874c45ed,2026-08-24 06:36:56Z,B,HISTORICAL_SURVEY_WARREN,39,11.8872,foot,M-WARREN-TRIPLE-TUNNEL-W39FT,SUB-041,Later three-arch façade should not be assumed identical to original double-tunnel organization.,Survey of Western Palestine reports Triple Gate double tunnel total width c.39 ft.,Candidate,"[""https://app.notion.com/3c60b963e60081028707c20f3c2e9004""]",Width,N/A,Triple Gate double-tunnel total width · Warren/Conder
3c60b963-e600-81ce-9866-d675406ce625,https://app.notion.com/3c60b963e60081ce9866d675406ce625,2026-08-24 08:12:44Z,C,LEVELCHAIN_RAMBAM_REJ,-16,-8.4,cubit,M-LEVEL-WOMEN-H0-RAMBAM,WOMEN_COURT,"Composite derived level, not a single-source measurement.",Combined production variant: Women→Israel 7.5c + Israel→Priests 2.5c + Priests→Ulam 6c; H0/Ulam FFL=0.,Candidate,"[""https://app.notion.com/3c60b963e60081478b13eb65c1f86716""]",Z/Height,0.525m,Court of Women FFL relative to H0 · combined Rambam/R Eliezer variant
3c60b963-e600-81ce-9a4d-eed1a327c014,https://app.notion.com/3c60b963e60081ce9a4deed1a327c014,2026-08-24 08:08:43Z,B,RAMBAM_AZARAH_Y,24,12.6,cubit,M-AZ-RINGS-S-Y,SLAUGHTER-RINGS,N-S boundary only; E-W footprint unresolved.,Altar north face +16c plus 8c gap to rings.,Candidate,"[""https://app.notion.com/3c60b963e60081b8b14ac66a73c25379"",""https://app.notion.com/3c60b963e60081f9ad7cd6b8e86daf3c""]",Y/N-S,0.525m,Rings zone south Y · Rambam/Yoma closure
3c60b963-e600-81d0-b8c6-c3b0b45ef011,https://app.notion.com/3c60b963e60081d0b8c6c3b0b45ef011,2026-08-24 05:48:32Z,B,MID-4.7,6,3.15,cubit,M-SAN-NS-08,CELL_S,,Middle-level south side cell width.,Candidate,"[""https://app.notion.com/3c60b963e60081d8adc4ff0eb75baa65""]",Y/N-S,0.525m,Sanctuary NS · south cell 6c
3c60b963-e600-81d3-a7be-c831edc8a8ca,https://app.notion.com/3c60b963e60081d3a7bec831edc8a8ca,2026-08-24 05:26:23Z,B,MID,135,70.875,cubit,M-ISRAEL-Y,ISRAEL_COURT,,Court length across north-south axis.,Candidate,"[""https://app.notion.com/3c60b963e600812b8988de502332ceac""]",Y/N-S,0.525m,Court of Israel N-S · 135 cubits
3c60b963-e600-81d4-b9d5-ed15f656e409,https://app.notion.com/3c60b963e60081d4b9d5ed15f656e409,2026-08-24 05:26:23Z,B,MID,11,5.775,cubit,M-PRIESTS-X,PRIESTS_COURT,,E-W strip width.,Candidate,"[""https://app.notion.com/3c60b963e600812b8988de502332ceac""]",X/E-W,0.525m,Court of Priests width · 11 cubits
3c60b963-e600-81d6-b262-f637c4a79f76,https://app.notion.com/3c60b963e60081d6b262f637c4a79f76,2026-08-24 05:26:23Z,B,MID,135,70.875,cubit,M-WOMEN-X,WOMEN_COURT,,Square Court of Women dimension.,Candidate,"[""https://app.notion.com/3c60b963e6008178b3e4c4528e9f7a41""]",X/E-W,0.525m,Court of Women E-W · 135 cubits
3c60b963-e600-81d7-bb87-cbe343c0728e,https://app.notion.com/3c60b963e60081d7bb87cbe343c0728e,2026-08-24 05:26:23Z,B,MID_STANDARD_GATE,20,10.5,cubit,M-GATE-MID-Z,GATE_STANDARD,Josephus describes a different gate class at 30×15.,"Middot standard doorway, excluding Porch.",Conflict,"[""https://app.notion.com/3c60b963e6008117a894d256d899f98f""]",Z/Height,0.525m,Standard Temple doorway height · 20 cubits
3c60b963-e600-81d8-a3f6-f7e0ca65ec66,https://app.notion.com/3c60b963e60081d8a3f6f7e0ca65ec66,2026-08-24 06:16:04Z,B,HEIGHT_STD,1,0.525,cubit,M-SANCT-ORN2-Z,SANCT_HEIGHT,,Upper kiyyur.,Locked,"[""https://app.notion.com/3c60b963e60081a38da7c81ef15d9c63""]",Z/Height,0.525m,Upper ornament band · 1 cubit
3c60b963-e600-81d8-aa28-c2641b3c32b7,https://app.notion.com/3c60b963e60081d8aa28c2641b3c32b7,2026-08-24 05:48:32Z,B,MID-4.7,6,3.15,cubit,M-SAN-EW-03,HEKHAL_WALL_E,,East-to-west sanctuary chain segment 3/9.,Candidate,"[""https://app.notion.com/3c60b963e60081d8adc4ff0eb75baa65""]",X/E-W,0.525m,Sanctuary EW · Hekhal east wall 6c
3c60b963-e600-81da-af5f-c9dea1d70fe6,https://app.notion.com/3c60b963e60081daaf5fc9dea1d70fe6,2026-08-24 07:24:56Z,A,MID_CELLS,8,,count,M-CELLS-WEST8,SANCT-CELLS-W,,Three lower + three middle + two upper west cells.,Locked,"[""https://app.notion.com/3c60b963e600813c885bcb46530d9be0""]",Radius/Other,N/A,Sanctuary side cells · west count 8
3c60b963-e600-81da-b468-eec6b7108576,https://app.notion.com/3c60b963e60081dab468eec6b7108576,2026-08-24 05:26:23Z,B,MID_STANDARD_GATE,10,5.25,cubit,M-GATE-MID-W,GATE_STANDARD,Do not merge with Josephus regular-gate width.,"Middot standard doorway, excluding Porch.",Conflict,"[""https://app.notion.com/3c60b963e6008117a894d256d899f98f""]",Width,0.525m,Standard Temple doorway width · 10 cubits
3c60b963-e600-81da-beac-c8565acf0d4b,https://app.notion.com/3c60b963e60081dabeacc8565acf0d4b,2026-08-24 08:08:43Z,B,RAMBAM_AZARAH_Y,68.5,35.9625,cubit,M-AZ-PILLAR-ALLOC-N-Y,SLAUGHTER-PILLARS,Secondary reconstruction coordinate.,12.5c Rambam allocation north edge; 8c remains to north wall Y=76.5c.,Candidate,"[""https://app.notion.com/3c60b963e60081f9ad7cd6b8e86daf3c""]",Y/N-S,0.525m,Pillar/service allocation north Y · Rambam
3c60b963-e600-81db-b5b3-f167b541d5b8,https://app.notion.com/3c60b963e60081dbb5b3f167b541d5b8,2026-08-24 07:38:36Z,B,MESIBBAH-PATRICH,17,8.925,cubit,M-MESIBBAH-PATRICH-FLIGHT17C,MESIBBAH,Final segment.,Final reconstructed stair-flight run to outer roof.,Candidate,"[""https://app.notion.com/3c60b963e60081e2a794ed96e48b097a""]",X/E-W,0.525m,Patrich mesibbah final flight run · 17 cubits
3c60b963-e600-81dc-a3ce-f1d5bb705b11,https://app.notion.com/3c60b963e60081dca3cef1d5bb705b11,2026-08-24 07:38:36Z,B,CELL-PATRICH-RITMEYER,44,23.1,cubit,M-CELL-PATRICH-W-RUN44C,SANCT-CELLS-W,3×12c cells +2×4c dividers =44c on lower and middle stories.,Total west-cell run constrained by north/south cell walls in Patrich reconstruction.,Candidate,"[""https://app.notion.com/3c60b963e60081e2a794ed96e48b097a""]",Y/N-S,0.525m,Patrich west-cell longitudinal run · 44 cubits
3c60b963-e600-81dc-aec1-cfcee644271b,https://app.notion.com/3c60b963e60081dcaec1cfcee644271b,2026-08-24 07:13:33Z,A,SHOWBREAD_SYSTEM,14,,count,M-SHB-RODS14-PERSTACK,SHOWBREAD_TABLE,,Half of total rods allocated to each bread stack.,Locked,"[""https://app.notion.com/3c60b963e600814a9432e5f9561ab5e6""]",Radius/Other,N/A,Showbread rods per stack · count 14
3c60b963-e600-81dd-a238-f0838c2b9e26,https://app.notion.com/3c60b963e60081dda238f0838c2b9e26,2026-08-24 06:32:55Z,A,PHYSICAL_A9477,2.5,2.5,meter,M-SOUTH-W122-OFFSET,SUB-011/SUB-020,"Applies to excavated SW sector, not automatically entire south wall.",Shared long wall W122 built parallel to precinct wall about 2.5m to its south.,Candidate,"[""https://app.notion.com/3c60b963e60081b18759cc5641abd6c6""]",Y/N-S,N/A,W122 offset south of Temple Mount wall
3c60b963-e600-81dd-af10-c1c8dff825a2,https://app.notion.com/3c60b963e60081ddaf10c1c8dff825a2,2026-08-24 05:26:23Z,B,MID,20,10.5,cubit,M-HEKHAL-GATE-Z,HEKHAL_GATE,,Hekhal entrance opening.,Candidate,"[""https://app.notion.com/3c60b963e600812b8a3ec4278ec1f297""]",Z/Height,0.525m,Hekhal doorway height · 20 cubits
